time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y
204.408,0.6183,0.0824,0.6642,0.0567,0.42,20.67,0.484,,1,1,15.841,0.2387,,,
204.441,0.6341,0.0615,0.6824,0.0009,0.39,20.63,0.487,,1,1,15.841,0.2387,,,
204.488,0.6536,0.0359,0.6960,-0.0178,0.35,20.42,0.485,,1,1,15.841,0.2387,,,
204.522,0.6635,0.0179,0.6932,-0.0340,0.33,20.32,0.485,,1,1,15.841,0.2387,,,
204.549,0.6695,0.0044,0.6929,-0.0458,0.31,20.24,0.485,,1,1,15.841,0.2387,,,
204.575,0.6748,0.0000,0.6951,-0.0589,0.29,20.15,0.486,,1,1,15.841,0.2387,,,
204.618,0.6771,0.0000,0.6828,-0.0823,0.27,19.98,0.487,,1,1,15.841,0.2387,,,
204.647,0.6792,0.0000,0.6864,-0.0692,0.25,19.87,0.484,,1,1,15.841,0.2387,,,
204.682,0.6814,0.0000,0.6880,0.0393,0.24,19.73,0.484,,1,1,15.841,0.2387,,,
204.713,0.6832,0.0002,0.6893,0.0342,0.22,19.60,0.480,,1,1,15.841,0.2387,,,
204.745,0.6842,0.0061,0.6874,0.0256,0.20,19.53,0.482,,1,1,15.841,0.2387,,,
204.776,0.6834,0.0036,0.6806,-0.0047,0.19,19.43,0.480,,1,1,15.841,0.2387,,,
204.809,0.6829,0.0011,0.6813,-0.0074,0.18,19.35,0.479,,1,1,15.841,0.2387,,,
204.842,0.6860,0.0053,0.6956,0.0188,0.19,19.29,0.470,,1,1,15.841,0.2387,,,
204.874,0.6956,0.0200,0.7260,0.0665,0.19,19.29,0.473,,1,1,15.841,0.2387,,,
204.905,0.7037,0.0299,0.7307,0.0636,0.17,19.29,0.475,,1,1,15.841,0.2387,,,
204.939,0.7201,0.0382,0.7718,0.0646,0.14,19.19,0.478,,1,1,15.841,0.2387,,,
204.968,0.7351,0.0461,0.7859,0.0734,0.09,19.05,0.479,,1,1,15.841,0.2387,,,
205.001,0.7584,0.0607,0.8300,0.1063,0.07,18.97,0.475,,1,1,15.841,0.2387,,,
205.033,0.7811,0.0704,0.8521,0.1019,0.04,18.88,0.473,,1,1,15.841,0.2387,,,
205.080,0.8120,0.0627,0.8779,0.0456,-0.12,18.50,0.473,,1,1,15.841,0.2387,,,
205.113,0.8315,0.0504,0.8903,0.0113,-0.16,18.43,0.474,,1,1,15.841,0.2387,,,
205.144,0.8521,0.0532,0.9202,0.0632,-0.25,18.06,0.474,,1,1,15.841,0.2387,,,
205.177,0.8738,0.0609,0.9378,0.0849,-0.58,16.74,0.472,,1,1,15.841,0.2387,,,
205.209,0.8969,0.0738,0.9677,0.1154,-0.65,16.58,0.464,,1,1,15.841,0.2387,,,
205.240,0.9164,0.0745,0.9788,0.0771,-0.81,15.68,0.457,,1,1,15.841,0.2387,,,
205.273,0.9327,0.0561,0.9819,-0.0034,-0.82,15.29,0.459,,1,1,15.841,0.2387,,,
205.305,0.9440,0.0384,0.9783,-0.0189,-0.86,15.00,0.459,,1,1,15.841,0.2387,,,
205.337,0.9540,0.0175,0.9851,-0.0550,-0.88,14.71,0.459,,1,1,15.841,0.2387,,,
205.370,0.9524,0.0015,0.9475,-0.1097,-0.90,14.75,0.463,,1,1,15.841,0.2387,,,
205.401,0.9484,0.0000,0.9354,-0.1112,-0.88,14.92,0.464,,1,1,15.841,0.2387,,,
205.434,0.9404,0.0000,0.9158,0.0130,-0.87,14.90,0.461,,1,1,15.841,0.2387,,,
205.465,0.9306,0.0000,0.8978,-0.0329,-0.87,14.80,0.464,,1,1,15.841,0.2387,,,
205.496,0.9216,0.0089,0.8907,0.0778,-0.87,14.71,0.464,,1,1,15.841,0.2387,,,
205.530,0.9093,0.0149,0.8705,0.0341,-0.88,14.68,0.467,,1,1,15.841,0.2387,,,
205.561,0.8943,0.0082,0.8446,-0.0143,-0.90,14.72,0.461,,1,1,15.841,0.2387,,,
205.592,0.8903,0.0282,0.8770,0.0960,-0.90,14.71,0.406,,1,1,15.841,0.2387,,,
205.641,0.8831,0.0777,0.8677,0.1820,-0.81,14.86,0.268,,1,1,15.841,0.2387,,,
205.674,0.9067,0.1905,0.9827,0.5206,-0.73,14.70,0.209,,1,1,15.841,0.2387,,,
205.706,0.9366,0.3378,1.0345,0.7565,-0.65,14.52,0.165,,1,1,15.841,0.2387,,,
205.737,0.9549,0.4537,1.0140,0.7687,-0.58,14.34,0.156,,1,1,15.841,0.2387,,,
205.770,0.9685,0.5630,1.0115,0.8473,-0.49,14.18,0.184,,1,1,15.841,0.2387,,,
205.801,0.9774,0.6446,1.0060,0.8604,-0.40,14.10,0.199,,1,1,15.841,0.2387,,,
205.835,0.9841,0.7112,1.0046,0.8792,-0.32,14.06,0.221,,1,1,15.841,0.2387,,,
205.865,0.9866,0.7631,0.9949,0.9063,-0.23,14.12,0.234,,1,1,15.841,0.2387,,,
205.898,0.9896,0.8022,0.9994,0.9071,-0.15,14.22,0.248,,1,1,15.841,0.2387,,,
205.929,0.9894,0.8369,0.9887,0.9313,-0.09,14.32,0.257,,1,1,15.841,0.2387,,,
205.961,0.9890,0.8662,0.9877,0.9478,-0.02,14.42,0.272,,1,1,15.841,0.2387,,,
205.991,0.9887,0.8945,0.9877,0.9774,0.04,14.48,0.274,,1,1,15.841,0.2387,,,
206.025,0.9895,0.9091,0.9920,0.9480,0.07,14.53,0.278,,1,1,15.841,0.2387,,,
206.058,0.9913,0.9180,0.9971,0.9433,0.10,14.62,0.281,,1,1,15.841,0.2387,,,
206.090,0.9918,0.9372,0.9935,0.9939,0.13,14.75,0.291,,1,1,15.841,0.2387,,,
206.122,0.9935,0.9565,0.9992,1.0136,0.17,14.93,0.287,,1,1,15.841,0.2387,,,
206.153,0.9948,0.9716,0.9990,1.0172,0.19,15.08,0.289,,1,1,15.841,0.2387,,,
206.232,0.9926,1.0000,0.9897,1.0416,0.27,15.57,0.284,,1,1,15.841,0.2387,,,
206.259,0.9918,1.0000,0.9885,1.0811,0.30,15.73,0.280,,1,1,15.841,0.2387,,,
206.288,0.9825,1.0000,0.9488,1.0640,0.32,15.78,0.269,,1,1,15.841,0.2387,,,
206.315,0.9665,1.0000,0.9050,1.1115,0.34,15.87,0.275,,1,1,15.841,0.2387,,,
206.342,0.9422,1.0000,0.8513,1.0404,0.36,16.01,0.292,,1,1,15.841,0.2387,,,
206.370,0.9077,1.0000,0.7827,0.9728,0.37,16.12,0.329,,1,1,15.841,0.2387,,,
206.397,0.8713,0.9944,0.7415,0.9051,0.37,16.24,0.358,,1,1,15.841,0.2387,,,
206.427,0.8319,0.9626,0.7017,0.8487,0.37,16.30,0.385,,1,1,15.841,0.2387,,,
206.456,0.7944,0.9224,0.6721,0.7825,0.36,16.40,0.416,,1,1,15.841,0.2387,,,
206.489,0.7624,0.8864,0.6696,0.7773,0.34,16.59,0.421,,1,1,15.841,0.2387,,,
206.523,0.7373,0.8556,0.6663,0.7646,0.32,16.79,0.431,,1,1,15.841,0.2387,,,
206.553,0.7181,0.8312,0.6581,0.7531,0.31,17.02,0.433,,1,1,15.841,0.2387,,,
206.619,0.6723,0.7872,0.6047,0.7209,0.27,17.49,0.441,,1,1,15.841,0.2387,,,
206.648,0.6468,0.7698,0.5616,0.7102,0.26,17.70,0.435,,1,1,15.841,0.2387,,,
206.682,0.6168,0.7708,0.5319,0.7737,0.23,17.89,0.427,,1,1,15.841,0.2387,,,
206.714,0.5876,0.7853,0.4998,0.8316,0.21,18.11,0.424,,1,1,15.841,0.2387,,,
206.745,0.5550,0.7949,0.4511,0.8284,0.19,18.39,0.420,,1,1,15.841,0.2387,,,
206.793,0.5069,0.8023,0.4136,0.8179,0.17,18.89,0.413,,1,1,15.841,0.2387,,,
206.821,0.4812,0.7996,0.3922,0.7891,0.16,19.18,0.409,,1,1,15.841,0.2387,,,
206.847,0.4557,0.7947,0.3626,0.7752,0.16,19.44,0.403,,1,1,15.841,0.2387,,,
206.874,0.4325,0.7989,0.3502,0.8156,0.15,19.73,0.396,,1,1,15.841,0.2387,,,
206.901,0.4135,0.8035,0.3471,0.8214,0.16,19.94,0.391,,1,1,15.841,0.2387,,,
206.928,0.3941,0.8076,0.3258,0.8238,0.17,20.10,0.387,,1,1,15.841,0.2387,,,
206.957,0.3723,0.8000,0.3018,0.7729,0.19,20.34,0.385,,1,1,15.841,0.2387,,,
207.018,0.3459,0.8086,0.3034,0.8236,0.24,20.78,0.383,,1,1,15.841,0.2387,,,
207.049,0.3381,0.8251,0.3135,0.8807,0.28,20.93,0.382,,1,1,15.841,0.2387,,,
207.082,0.3219,0.8275,0.2738,0.8352,0.31,21.08,0.381,,1,1,15.841,0.2387,,,
207.114,0.3102,0.8300,0.2741,0.8382,0.34,21.25,0.381,,1,1,15.841,0.2387,,,
207.145,0.3022,0.8291,0.2772,0.8264,0.37,21.40,0.382,,1,1,15.841,0.2387,,,
207.178,0.2905,0.8128,0.2544,0.7595,0.40,21.57,0.370,,1,1,15.841,0.2387,,,
207.211,0.2642,0.7607,0.1850,0.5992,0.41,21.76,0.407,,1,1,15.841,0.2387,,,
207.241,0.2334,0.6890,0.1337,0.4575,0.39,21.96,0.450,,1,1,15.841,0.2387,,,
207.273,0.2058,0.6193,0.1218,0.4137,0.37,22.13,0.467,,1,1,15.841,0.2387,,,
207.305,0.1853,0.5586,0.1236,0.3844,0.34,22.30,0.474,,1,1,15.841,0.2387,,,
207.353,0.1699,0.5097,0.1381,0.4137,0.28,22.43,0.467,,1,1,15.841,0.2387,,,
207.385,0.1650,0.4754,0.1499,0.3756,0.24,22.55,0.473,,1,1,15.841,0.2387,,,
207.418,0.1619,0.4482,0.1524,0.3681,0.19,22.64,0.474,,1,1,15.841,0.2387,,,
207.449,0.1617,0.4311,0.1609,0.3801,0.16,22.73,0.471,,1,1,15.841,0.2387,,,
207.482,0.1633,0.4214,0.1681,0.3934,0.12,22.74,0.476,,1,1,15.841,0.2387,,,
207.515,0.1652,0.4133,0.1714,0.3890,0.10,22.77,0.474,,1,1,15.841,0.2387,,,
207.546,0.1668,0.3974,0.1719,0.3478,0.09,22.80,0.476,,1,1,15.841,0.2387,,,
207.577,0.1714,0.3866,0.1871,0.3523,0.07,22.79,0.480,,1,1,15.841,0.2387,,,
207.610,0.1799,0.3781,0.2063,0.3533,0.04,22.77,0.480,,1,1,15.841,0.2387,,,
207.641,0.1829,0.3628,0.1934,0.3137,0.02,22.76,0.479,,1,1,15.841,0.2387,,,
207.673,0.1919,0.3481,0.2218,0.3022,-0.00,22.77,0.482,,1,1,15.841,0.2387,,,
207.707,0.2000,0.3310,0.2251,0.2805,-0.03,22.77,0.480,,1,1,15.841,0.2387,,,
207.737,0.2053,0.3086,0.2242,0.2345,-0.06,22.72,0.485,,1,1,15.841,0.2387,,,
207.769,0.2134,0.2945,0.2394,0.2518,-0.07,22.68,0.483,,1,1,15.841,0.2387,,,
207.801,0.2288,0.2907,0.2777,0.2790,-0.09,22.67,0.479,,1,1,15.841,0.2387,,,
207.834,0.2492,0.2848,0.3132,0.2666,-0.09,22.71,0.433,,1,1,15.841,0.2387,,,
207.864,0.2748,0.2877,0.3609,0.2973,-0.09,22.73,0.410,,1,1,15.841,0.2387,,,
207.913,0.3166,0.3005,0.4020,0.3276,-0.08,22.67,0.398,,1,1,15.841,0.2387,,,
207.949,0.3416,0.2962,0.4143,0.2830,-0.08,22.64,0.405,,1,1,15.841,0.2387,,,
207.975,0.3600,0.2859,0.4263,0.2477,-0.07,22.63,0.407,,1,1,15.841,0.2387,,,
208.009,0.3824,0.2677,0.4482,0.2123,-0.07,22.64,0.412,,1,1,15.841,0.2387,,,
208.040,0.4079,0.2656,0.4878,0.2588,-0.07,22.61,0.414,,1,1,15.841,0.2387,,,
208.073,0.4296,0.2618,0.4941,0.2501,-0.07,22.51,0.418,,1,1,15.841,0.2387,,,
208.105,0.4480,0.2532,0.5050,0.2251,-0.07,22.52,0.422,,1,1,15.841,0.2387,,,
208.137,0.4708,0.2680,0.5404,0.3164,-0.07,22.43,0.422,,1,1,15.841,0.2387,,,
208.169,0.4904,0.2784,0.5497,0.3123,-0.07,22.37,0.426,,1,1,15.841,0.2387,,,
208.204,0.5043,0.2826,0.5454,0.2958,-0.05,22.30,0.424,,1,1,15.841,0.2387,,,
208.233,0.5157,0.2898,0.5528,0.3147,-0.05,22.22,0.424,,1,1,15.841,0.2387,,,
208.266,0.5269,0.3060,0.5608,0.3580,-0.04,22.15,0.425,,1,1,15.841,0.2387,,,
208.297,0.5348,0.3156,0.5599,0.3475,-0.03,22.12,0.426,,1,1,15.841,0.2387,,,
208.328,0.5398,0.3205,0.5567,0.3374,-0.02,22.07,0.426,,1,1,15.841,0.2387,,,
208.360,0.5435,0.3249,0.5549,0.3389,-0.01,22.01,0.427,,1,1,15.841,0.2387,,,
208.394,0.5456,0.3289,0.5520,0.3413,0.01,21.95,0.429,,1,1,15.841,0.2387,,,
208.424,0.5464,0.3318,0.5491,0.3418,0.03,21.88,0.429,,1,1,15.841,0.2387,,,
208.476,0.5583,0.3139,0.5820,0.2775,0.05,21.84,0.434,,1,1,15.841,0.2387,,,
208.506,0.5674,0.3082,0.5980,0.2883,0.06,21.81,0.443,,1,1,15.841,0.2387,,,
208.537,0.5732,0.3063,0.5924,0.2996,0.07,21.81,0.445,,1,1,15.841,0.2387,,,
208.570,0.5773,0.3026,0.5900,0.2911,0.09,21.76,0.454,,1,1,15.841,0.2387,,,
208.603,0.5810,0.3051,0.5926,0.3131,0.10,21.72,0.458,,1,1,15.841,0.2387,,,
208.634,0.5840,0.3028,0.5939,0.2951,0.11,21.70,0.461,,1,1,15.841,0.2387,,,
208.665,0.5850,0.2985,0.5885,0.2841,0.11,21.66,0.474,,1,1,15.841,0.2387,,,
208.695,0.5871,0.2821,0.5941,0.2251,0.12,21.63,0.485,,1,1,15.841,0.2387,,,
208.728,0.5855,0.2590,0.5803,0.1865,0.12,21.63,0.493,,1,1,15.841,0.2387,,,
208.761,0.5848,0.2405,0.5829,0.1830,0.12,21.64,0.495,,1,1,15.841,0.2387,,,
208.792,0.5841,0.2266,0.5814,0.1805,0.12,21.65,0.498,,1,1,15.841,0.2387,,,
208.826,0.5828,0.2073,0.5786,0.1487,0.10,21.64,0.500,,1,1,15.841,0.2387,,,
208.858,0.5818,0.1915,0.5787,0.1417,0.10,21.63,0.500,,1,1,15.841,0.2387,,,
208.890,0.5787,0.1860,0.5685,0.1691,0.10,21.62,0.502,,1,1,15.841,0.2387,,,
208.922,0.5756,0.1786,0.5656,0.1552,0.09,21.56,0.503,,1,1,15.841,0.2387,,,
208.956,0.5715,0.1704,0.5588,0.1460,0.08,21.47,0.505,,1,1,15.841,0.2387,,,
209.016,0.5645,0.1546,0.5519,0.1272,0.03,21.29,0.497,,1,1,15.841,0.2387,,,
209.065,0.5590,0.1238,0.5474,0.0616,-0.01,21.27,0.500,,1,1,15.841,0.2387,,,
209.091,0.5567,0.1075,0.5473,0.0439,-0.02,21.28,0.500,,1,1,15.841,0.2387,,,
209.121,0.5538,0.0937,0.5437,0.0465,-0.03,21.23,0.501,,1,1,15.841,0.2387,,,
209.148,0.5557,0.0895,0.5629,0.0736,-0.05,21.13,0.505,,1,1,15.841,0.2387,,,
209.175,0.5659,0.1012,0.6052,0.1451,-0.06,21.00,0.493,,1,1,15.841,0.2387,,,
209.205,0.5851,0.0985,0.6557,0.0888,-0.08,20.86,0.489,,1,1,15.841,0.2387,,,
209.232,0.6019,0.0968,0.6633,0.0906,-0.10,20.72,0.494,,1,1,15.841,0.2387,,,
209.257,0.6187,0.0986,0.6853,0.1057,-0.12,20.60,0.490,,1,1,15.841,0.2387,,,
209.289,0.6354,0.1036,0.6890,0.1202,-0.12,20.45,0.492,,1,1,15.841,0.2387,,,
209.320,0.6520,0.1126,0.7064,0.1435,-0.13,20.39,0.488,,1,1,15.841,0.2387,,,
209.354,0.6721,0.1127,0.7313,0.1128,-0.14,20.30,0.487,,1,1,15.841,0.2387,,,
209.418,0.7004,0.1354,0.7449,0.1728,-0.18,19.96,0.490,,1,1,15.841,0.2387,,,
209.449,0.7093,0.1399,0.7381,0.1553,-0.20,19.82,0.493,,1,1,15.841,0.2387,,,
209.480,0.7191,0.1470,0.7513,0.1709,-0.21,19.64,0.493,,1,1,15.841,0.2387,,,
209.512,0.7256,0.1451,0.7464,0.1388,-0.21,19.52,0.494,,1,1,15.841,0.2387,,,
209.544,0.7336,0.1385,0.7587,0.1167,-0.21,19.39,0.495,,1,1,15.841,0.2387,,,
209.578,0.7391,0.1381,0.7558,0.1369,-0.19,19.30,0.494,,1,1,15.841,0.2387,,,
209.625,0.7460,0.1488,0.7611,0.1730,-0.17,19.19,0.495,,1,1,15.841,0.2387,,,
209.656,0.7518,0.1459,0.7708,0.1363,-0.16,19.15,0.489,,1,1,15.841,0.2387,,,
209.684,0.7562,0.1392,0.7724,0.1132,-0.16,19.14,0.487,,1,1,15.841,0.2387,,,
209.711,0.7573,0.1332,0.7618,0.1078,-0.16,19.14,0.487,,1,1,15.841,0.2387,,,
209.738,0.7583,0.1237,0.7621,0.0882,-0.15,19.13,0.488,,1,1,15.841,0.2387,,,
209.764,0.7587,0.1181,0.7602,0.0963,-0.15,19.11,0.488,,1,1,15.841,0.2387,,,
209.816,0.7570,0.1061,0.7538,0.0824,-0.15,19.10,0.486,,1,1,15.841,0.2387,,,
209.850,0.7536,0.0938,0.7423,0.0544,-0.15,19.09,0.488,,1,1,15.841,0.2387,,,
209.881,0.7484,0.0778,0.7313,0.0262,-0.15,19.10,0.492,,1,1,15.841,0.2387,,,
209.911,0.7426,0.0604,0.7224,0.0027,-0.15,19.13,0.491,,1,1,15.841,0.2387,,,
209.947,0.7348,0.0399,0.7116,-0.0186,-0.15,19.08,0.486,,1,1,15.841,0.2387,,,
209.976,0.7280,0.0195,0.7041,-0.0774,-0.13,18.98,0.477,,1,1,15.841,0.2387,,,
210.008,0.7207,0.0030,0.6963,-0.0689,-0.11,18.87,0.475,,1,1,15.841,0.2387,,,
210.041,0.7241,0.0000,0.7348,-0.0977,-0.11,18.69,0.471,,1,1,15.841,0.2387,,,
210.076,0.7290,0.0000,0.7441,-0.1209,-0.16,18.32,0.476,,1,1,15.841,0.2387,,,
210.105,0.7386,0.0000,0.7732,-0.0839,-0.22,17.67,0.475,,1,1,15.841,0.2387,,,
210.137,0.7507,0.0000,0.7884,-0.0595,-0.28,17.01,0.474,,1,1,15.841,0.2387,,,
210.186,0.7697,0.0000,0.8104,-0.0525,-0.37,16.57,0.473,,1,1,15.841,0.2387,,,
210.221,0.7840,0.0000,0.8263,-0.1721,-0.68,15.24,0.472,,1,1,15.841,0.2387,,,
210.253,0.7954,0.0000,0.8324,-0.1827,-0.72,14.67,0.471,,1,1,15.841,0.2387,,,
210.284,0.8058,0.0000,0.8404,-0.1942,-0.83,13.82,0.469,,1,1,15.841,0.2387,,,
210.312,0.8124,0.0000,0.8361,-0.1982,-0.82,13.49,0.469,,1,1,15.841,0.2387,,,
210.346,0.8183,0.0000,0.8367,-0.2072,-0.80,13.22,0.468,,1,1,15.841,0.2387,,,
210.376,0.8234,0.0000,0.8403,-0.2017,-0.80,13.12,0.444,,1,1,15.841,0.2387,,,
210.409,0.8286,0.0000,0.8451,-0.1964,-0.86,12.39,0.361,,1,1,15.841,0.2387,,,
210.441,0.8413,0.0000,0.8820,-0.1675,-0.93,11.57,0.298,,1,1,15.841,0.2387,,,
210.473,0.8494,0.0000,0.8753,-0.1561,-0.99,10.79,0.316,,1,1,15.841,0.2387,,,
210.505,0.8620,0.0000,0.9031,-0.0993,-1.03,10.02,0.348,,1,1,15.841,0.2387,,,
210.536,0.8734,0.0000,0.9099,-0.0961,-1.03,9.49,0.357,,1,1,15.841,0.2387,,,
210.570,0.8820,0.0000,0.9081,-0.1113,-1.03,9.01,0.361,,1,1,15.841,0.2387,,,
210.603,0.8885,0.0000,0.9090,-0.1170,-1.08,8.43,0.367,,1,1,15.841,0.2387,,,
210.634,0.8937,0.0000,0.9107,-0.1191,-1.11,7.98,0.370,,1,1,15.841,0.2387,,,
210.665,0.8989,0.0000,0.9164,-0.0772,-1.04,7.84,0.372,,1,1,15.841,0.2387,,,
210.697,0.9024,0.0000,0.9136,-0.0627,-1.01,7.83,0.377,,1,1,15.841,0.2387,,,
210.745,0.9103,0.0000,0.9271,-0.1026,-1.09,7.04,0.382,,1,1,15.841,0.2387,,,
210.780,0.9177,0.0000,0.9403,-0.0643,-1.05,7.19,0.358,,1,1,15.841,0.2387,,,
210.807,0.9352,0.0000,0.9989,0.1266,-1.03,6.40,0.224,,1,1,15.841,0.2387,,,
210.841,0.9638,0.0534,1.0654,0.2474,-1.00,5.67,0.168,,1,1,15.841,0.2387,,,
210.872,0.9638,0.0534,,,-0.98,5.05,0.139,,1,1,15.841,0.2387,,,
210.906,0.9638,0.0534,,,-0.95,4.46,0.143,,1,1,15.841,0.2387,,,
210.938,0.9638,0.0534,,,-0.93,3.82,0.160,,1,1,15.841,0.2387,,,
210.973,0.9638,0.0534,,,-0.89,3.31,0.172,,1,1,15.841,0.2387,,,
211.001,0.9638,0.0534,,,-0.85,2.93,0.196,,1,1,15.841,0.2387,,,
211.034,0.9638,0.0534,,,-0.78,2.81,0.199,,1,1,15.841,0.2387,,,
211.065,0.9638,0.0534,,,-0.71,2.79,0.206,,1,1,15.841,0.2387,,,
211.098,0.9638,0.0534,,,-0.66,2.80,0.213,,1,1,15.841,0.2387,,,
211.129,0.9638,0.0534,,,-0.60,2.88,0.241,,1,1,15.841,0.2387,,,
211.163,0.9638,0.0534,,,-0.56,2.87,0.244,,1,1,15.841,0.2387,,,
211.197,0.9638,0.0534,,,-0.50,3.03,0.245,,1,1,15.841,0.2387,,,
211.229,0.9638,0.0534,,,-0.44,3.33,0.251,,1,1,15.841,0.2387,,,
211.264,0.9638,0.0534,,,-0.37,3.51,0.262,,1,1,15.841,0.2387,,,
211.299,0.9638,0.0534,,,-0.31,3.61,0.265,,1,1,15.841,0.2387,,,
211.340,0.9638,0.0534,,,-0.26,3.63,0.281,,1,1,15.841,0.2387,,,
211.371,0.9638,0.0534,,,-0.22,3.84,0.260,,1,1,15.841,0.2387,,,
211.402,0.9638,0.0534,,,-0.20,4.00,0.272,,1,1,15.841,0.2387,,,
211.436,0.9638,0.0534,,,-0.19,4.34,0.289,,1,1,15.841,0.2387,,,
211.468,0.9638,0.0534,,,-0.21,4.73,0.304,,1,1,15.841,0.2387,,,
211.497,0.9638,0.0534,,,-0.20,4.98,0.309,,1,1,15.841,0.2387,,,
211.529,0.9638,0.0534,,,-0.21,5.32,0.314,,1,1,15.841,0.2387,,,
211.561,0.9664,0.4394,0.9669,0.5181,-0.21,5.55,0.328,,1,1,15.841,0.2387,,,
211.591,0.9638,0.4600,0.9548,0.5287,-0.24,5.81,0.326,,1,1,15.841,0.2387,,,
211.625,0.9515,0.4697,0.9132,0.4984,-0.29,6.31,0.337,,1,1,15.841,0.2387,,,
211.658,0.9393,0.4798,0.9004,0.5109,-0.29,7.01,0.337,,1,1,15.841,0.2387,,,
211.689,0.9248,0.4916,0.8762,0.5302,-0.29,7.65,0.344,,1,1,15.841,0.2387,,,
211.720,0.9111,0.5052,0.8651,0.5502,-0.31,8.28,0.365,,1,1,15.841,0.2387,,,
211.752,0.8964,0.5083,0.8501,0.5180,-0.32,8.89,0.375,,1,1,15.841,0.2387,,,
211.819,0.8697,0.5146,0.8283,0.5242,-0.33,10.05,0.376,,1,1,15.841,0.2387,,,
211.850,0.8562,0.5158,0.8125,0.5199,-0.33,10.40,0.386,,1,1,15.841,0.2387,,,
211.896,0.8355,0.5284,0.7898,0.5564,-0.32,11.11,0.391,,1,1,15.841,0.2387,,,
211.931,0.8225,0.5297,0.7840,0.5336,-0.29,11.45,0.389,,1,1,15.841,0.2387,,,
211.961,0.8125,0.5271,0.7787,0.5183,-0.26,11.81,0.386,,1,1,15.841,0.2387,,,
211.990,0.8036,0.5300,0.7726,0.5404,-0.25,12.14,0.384,,1,1,15.841,0.2387,,,
212.019,0.7905,0.5306,0.7449,0.5324,-0.24,12.46,0.382,,1,1,15.841,0.2387,,,
212.048,0.7757,0.5404,0.7209,0.5779,-0.24,12.72,0.384,,1,1,15.841,0.2387,,,
212.077,0.7538,0.5400,0.6819,0.5389,-0.23,13.07,0.384,,1,1,15.841,0.2387,,,
212.106,0.7306,0.5304,0.6513,0.4954,-0.22,13.46,0.378,,1,1,15.841,0.2387,,,
212.135,0.7135,0.5330,0.6548,0.5426,-0.21,13.83,0.377,,1,1,15.841,0.2387,,,
212.167,0.6979,0.5329,0.6470,0.5327,-0.19,14.16,0.379,,1,1,15.841,0.2387,,,
212.216,0.6711,0.5243,0.6181,0.5059,-0.16,14.63,0.380,,1,1,15.841,0.2387,,,
212.251,0.6563,0.5350,0.6143,0.5672,-0.14,14.95,0.380,,1,1,15.841,0.2387,,,
212.281,0.6351,0.5399,0.5653,0.5569,-0.13,15.30,0.413,,1,1,15.841,0.2387,,,
212.314,0.6075,0.5414,0.5229,0.5463,-0.15,15.60,0.446,,1,1,15.841,0.2387,,,
212.345,0.5749,0.5166,0.4758,0.4357,-0.18,15.89,0.473,,1,1,15.841,0.2387,,,
212.376,0.5473,0.4922,0.4625,0.4122,-0.21,16.19,0.479,,1,1,15.841,0.2387,,,
212.410,0.5207,0.4727,0.4433,0.4127,-0.24,16.49,0.486,,1,1,15.841,0.2387,,,
212.458,0.4892,0.4386,0.4254,0.3665,-0.28,16.83,0.488,,1,1,15.841,0.2387,,,
212.489,0.4718,0.4286,0.4168,0.3959,-0.30,17.08,0.490,,1,1,15.841,0.2387,,,
212.516,0.4594,0.4237,0.4146,0.4051,-0.31,17.26,0.491,,1,1,15.841,0.2387,,,
212.543,0.4486,0.4157,0.4093,0.3860,-0.32,17.45,0.489,,1,1,15.841,0.2387,,,
212.570,0.4392,0.4047,0.4057,0.3636,-0.34,17.62,0.489,,1,1,15.841,0.2387,,,
212.617,0.4289,0.3925,0.4065,0.3657,-0.36,17.89,0.484,,1,1,15.841,0.2387,,,
212.649,0.4210,0.3727,0.3965,0.3103,-0.37,18.04,0.481,,1,1,15.841,0.2387,,,
212.680,0.4146,0.3555,0.3944,0.3011,-0.39,18.23,0.479,,1,1,15.841,0.2387,,,
212.712,0.4102,0.3289,0.3960,0.2455,-0.40,18.42,0.482,,1,1,15.841,0.2387,,,
212.744,0.4155,0.3177,0.4329,0.2821,-0.42,18.61,0.479,,1,1,15.841,0.2387,,,
212.777,0.4251,0.3082,0.4550,0.2797,-0.43,18.75,0.478,,1,1,15.841,0.2387,,,
212.810,0.4325,0.2993,0.4560,0.2720,-0.44,18.94,0.473,,1,1,15.841,0.2387,,,
212.841,0.4388,0.2837,0.4602,0.2338,-0.45,19.11,0.476,,1,1,15.841,0.2387,,,
212.873,0.4453,0.2648,0.4666,0.2052,-0.46,19.26,0.480,,1,1,15.841,0.2387,,,
212.906,0.4522,0.2509,0.4741,0.2094,-0.48,19.46,0.476,,1,1,15.841,0.2387,,,
212.938,0.4596,0.2452,0.4846,0.2268,-0.49,19.59,0.476,,1,1,15.841,0.2387,,,
212.969,0.4665,0.2410,0.4892,0.2274,-0.51,19.69,0.475,,1,1,15.841,0.2387,,,
213.001,0.4724,0.2362,0.4915,0.2210,-0.52,19.78,0.479,,1,1,15.841,0.2387,,,
213.049,0.4576,0.2123,0.4248,0.1616,-0.53,19.93,0.472,,1,1,15.841,0.2387,,,
213.082,0.4461,0.2057,0.4094,0.1854,-0.54,20.02,0.470,,1,1,15.841,0.2387,,,
